gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,authority_score,hub_score,pass_through,dwell_days,depth,is_seed,truncated_by_depth,genuine_terminal,component_id
100000000802149100,terminal,0.8,47,0.0134,"depth=3 < 4 and no outgoing: money arrives and stays; in=104,128 KZT over 1 transfers from 1 payer",1,0,104128.0,0.0,1,0,0.00029480359988090277,0.0011319384436486095,0.0,0.0,,3,False,False,True,0
100000003095610100,terminal,0.8,49,0.0024,"depth=3 < 4 and no outgoing: money arrives and stays; in=23,665 KZT over 1 transfers from 1 payer",1,0,23665.0,0.0,1,0,0.0002943864531167937,6.407022407262363e-07,0.0,0.0,,3,False,False,True,0
100000004183610100,peripheral,0.4,55,0.003,"no rule threshold met: in_deg=1, out_deg=1, in=22,000, out=915,000 KZT",1,1,22000.0,915000.0,1,3,0.00034076272266534053,4.2599461439362225e-08,-2.347623865126829e-19,41.59090909090909,-10.0,3,False,False,False,0
100000005198906100,abstained_single_observation,0.0,90,0.0308,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,227970.0,60000.0,1,1,0.0002929576136309589,0.0029401740801701572,-2.347623865126829e-19,0.26319252533228055,-14.0,3,False,False,False,0
100000008599354100,peripheral,0.4,47,0.0151,"no rule threshold met: in_deg=1, out_deg=1, in=177,000, out=38,200 KZT",1,1,177000.0,38200.0,1,2,0.00033174355341856386,0.0011379074330901454,0.000688338459940953,0.21581920903954802,10.0,3,False,False,False,0
100000001303311100,terminal,0.8,59,0.0343,"depth=3 < 4 and no outgoing: money arrives and stays; in=1,324,000 KZT over 5 transfers from 5 payers",5,0,1324000.0,0.0,5,0,0.0005016994290161631,3.913903256317109e-06,0.0,0.0,,3,False,False,True,0
100000008776420100,terminal,0.8,46,0.0032,"depth=3 < 4 and no outgoing: money arrives and stays; in=69,500 KZT over 1 transfers from 1 payer",1,0,69500.0,0.0,1,0,0.0002964166998704986,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000004737764100,terminal,0.8,24,0.017,"depth=3 < 4 and no outgoing: money arrives and stays; in=600,000 KZT over 1 transfers from 1 payer",1,0,600000.0,0.0,1,0,0.000676622422754616,-5.515702773971273e-19,0.0,0.0,,3,False,False,True,0
100000003154105100,peripheral,0.4,78,0.0064,"no rule threshold met: in_deg=1, out_deg=7, in=60,000, out=338,000 KZT",1,7,60000.0,338000.0,1,9,0.0005506807965745357,-1.0584136944965696e-18,-1.0014866199096059e-17,5.633333333333334,0.0,3,False,False,False,0
100000008708025100,terminal,0.8,50,0.0024,"depth=3 < 4 and no outgoing: money arrives and stays; in=10,000 KZT over 1 transfers from 1 payer",1,0,10000.0,0.0,1,0,0.0003092890887695534,-2.500714748775719e-18,0.0,0.0,,3,False,False,True,0
100000008740793100,terminal,0.8,46,0.0023,"depth=3 < 4 and no outgoing: money arrives and stays; in=21,000 KZT over 1 transfers from 1 payer",1,0,21000.0,0.0,1,0,0.00028884692758013016,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000008459449100,terminal,0.8,47,0.0126,"depth=3 < 4 and no outgoing: money arrives and stays; in=53,700 KZT over 1 transfers from 1 payer",1,0,53700.0,0.0,1,0,0.000299578094890219,0.0011379074330901454,0.0,0.0,,3,False,False,True,0
100000008677518100,terminal,0.8,46,0.0028,"depth=3 < 4 and no outgoing: money arrives and stays; in=48,700 KZT over 1 transfers from 1 payer",1,0,48700.0,0.0,1,0,0.00029317028206349527,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000002212494100,terminal,0.8,60,0.0059,"depth=3 < 4 and no outgoing: money arrives and stays; in=160,000 KZT over 1 transfers from 1 payer",1,0,160000.0,0.0,1,0,0.0003566444399053839,4.7473559650461097e-05,0.0,0.0,,3,False,False,True,0
100000001825934100,abstained_single_observation,0.0,83,0.005,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,40000.0,97000.0,1,1,0.00047586713178590575,-1.5569893857636381e-18,-2.347623865126829e-19,2.425,-5.0,3,False,False,False,0
100000003736419100,abstained_single_observation,0.0,47,0.012,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,23300.0,10000.0,1,1,0.00029164760065452,0.0011379074330901454,-2.347623865126829e-19,0.4291845493562232,0.0,3,False,False,False,0
100000008430691100,peripheral,0.4,73,0.0026,"no rule threshold met: in_deg=1, out_deg=2, in=20,000, out=604,900 KZT",1,2,20000.0,604900.0,1,2,0.0003069779355111288,1.0123575772455793e-05,1.1080982558808075e-06,30.245,0.0,3,False,False,False,0
100000003073635100,terminal,0.8,82,0.018,"depth=3 < 4 and no outgoing: money arrives and stays; in=129,231 KZT over 1 transfers from 1 payer",1,0,129231.0,0.0,1,0,0.00031186250399510335,0.0016044117981357546,0.0,0.0,,3,False,False,True,0
100000001686328100,terminal,0.8,80,0.0046,"depth=3 < 4 and no outgoing: money arrives and stays; in=140,000 KZT over 1 transfers from 1 payer",1,0,140000.0,0.0,1,0,0.0003150543933476945,9.056546053455498e-08,0.0,0.0,,3,False,False,True,0
100000008707810100,terminal,0.8,46,0.0024,"depth=3 < 4 and no outgoing: money arrives and stays; in=26,200 KZT over 1 transfers from 1 payer",1,0,26200.0,0.0,1,0,0.000289658532031881,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000001236706100,peripheral,0.4,55,0.0418,"no rule threshold met: in_deg=3, out_deg=2, in=142,700, out=36,000 KZT",3,2,142700.0,36000.0,3,2,0.0007662915221773773,0.0032252163606305674,-9.009757596449287e-19,0.25227750525578135,5.0,3,False,False,False,0
100000008536546100,terminal,0.8,59,0.0084,"depth=3 < 4 and no outgoing: money arrives and stays; in=250,000 KZT over 2 transfers from 2 payers",2,0,250000.0,0.0,2,0,0.00031725287200167396,2.566429867032242e-06,0.0,0.0,,3,False,False,True,0
100000007140834100,terminal,0.8,29,0.0076,"depth=3 < 4 and no outgoing: money arrives and stays; in=10,200 KZT over 2 transfers from 1 payer",1,0,10200.0,0.0,2,0,0.0007122600056993933,-5.515702773971273e-19,0.0,0.0,,3,False,False,True,0
100000007022818100,terminal,0.8,46,0.0022,"depth=3 < 4 and no outgoing: money arrives and stays; in=17,200 KZT over 1 transfers from 1 payer",1,0,17200.0,0.0,1,0,0.00028825383201923533,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000007484343100,terminal,0.8,47,0.0387,"depth=3 < 4 and no outgoing: money arrives and stays; in=26,757 KZT over 2 transfers from 2 payers",2,0,26757.0,0.0,2,0,0.00028913342255287915,0.004043689088306653,0.0,0.0,,3,False,False,True,0
100000001379511100,terminal,0.8,66,0.0031,"depth=3 < 4 and no outgoing: money arrives and stays; in=55,000 KZT over 1 transfers from 1 payer",1,0,55000.0,0.0,1,0,0.00030729079119071103,4.8678295324276736e-08,0.0,0.0,,3,False,False,True,0
100000004569484100,peripheral,0.4,49,0.0061,"no rule threshold met: in_deg=2, out_deg=4, in=98,312, out=156,000 KZT",2,4,98312.0,156000.0,3,4,0.0003193810040919852,2.717206435412198e-05,9.1904049582817e-05,1.586784929611848,3.0,3,False,False,False,0
100000002948492100,terminal,0.8,45,0.0026,"depth=3 < 4 and no outgoing: money arrives and stays; in=23,660 KZT over 1 transfers from 1 payer",1,0,23660.0,0.0,1,0,0.00029225683204655813,2.441379038302993e-05,0.0,0.0,,3,False,False,True,0
100000002116705100,terminal,0.8,46,0.0022,"depth=3 < 4 and no outgoing: money arrives and stays; in=17,600 KZT over 1 transfers from 1 payer",1,0,17600.0,0.0,1,0,0.00028831626313090844,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000002481974100,peripheral,0.4,82,0.0071,"no rule threshold met: in_deg=2, out_deg=2, in=89,447, out=318,000 KZT",2,2,89447.0,318000.0,2,4,0.0003316686610389907,0.00015098213758675243,-9.009757596449287e-19,3.5551779265934016,9.0,3,False,False,False,0
100000003920950100,terminal,0.8,29,0.0096,"depth=3 < 4 and no outgoing: money arrives and stays; in=323,290 KZT over 1 transfers from 1 payer",1,0,323290.0,0.0,1,0,0.00039172837020751925,0.00010831189958102141,0.0,0.0,,3,False,False,True,0
100000000733451100,peripheral,0.4,55,0.0064,"no rule threshold met: in_deg=1, out_deg=1, in=70,000, out=300,000 KZT",1,1,70000.0,300000.0,2,1,0.0005412616148555019,-1.0584136944965696e-18,-2.347623865126829e-19,4.285714285714286,-12.0,3,False,False,False,0
100000005182219100,terminal,0.8,90,0.0308,"depth=3 < 4 and no outgoing: money arrives and stays; in=55,000 KZT over 2 transfers from 2 payers",2,0,55000.0,0.0,2,0,0.0003541294978841431,0.0029644584467877107,0.0,0.0,,3,False,False,True,0
100000008633099100,abstained_single_observation,0.0,29,0.0032,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,19468.0,13500.0,1,1,0.00029196202177266705,0.00010831189958102141,-2.347623865126829e-19,0.6934456544072324,8.0,3,False,False,False,0
100000001380107100,terminal,0.8,35,0.002,"depth=3 < 4 and no outgoing: money arrives and stays; in=6,000 KZT over 1 transfers from 1 payer",1,0,6000.0,0.0,1,0,0.00029094848350339516,3.283226661442996e-08,0.0,0.0,,3,False,False,True,0
100000008755168100,terminal,0.8,46,0.0022,"depth=3 < 4 and no outgoing: money arrives and stays; in=17,600 KZT over 1 transfers from 1 payer",1,0,17600.0,0.0,1,0,0.00028831626313090844,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000002628576100,peripheral,0.4,90,0.066,"no rule threshold met: in_deg=2, out_deg=2, in=727,882, out=539,000 KZT",2,2,727882.0,539000.0,3,2,0.0003113901539132382,0.005845955735386669,-9.009757596449287e-19,0.7405046422359668,6.0,3,False,False,False,0
100000001611488100,terminal,0.8,90,0.0497,"depth=3 < 4 and no outgoing: money arrives and stays; in=779,300 KZT over 3 transfers from 2 payers",2,0,779300.0,0.0,3,0,0.0008775368508533145,0.0029640653644055766,0.0,0.0,,3,False,False,True,0
100000005375968100,peripheral,0.4,47,0.0296,"no rule threshold met: in_deg=1, out_deg=2, in=170,082, out=86,000 KZT",1,2,170082.0,86000.0,1,4,0.00029514830685360255,0.0029057816552165096,-9.009757596449287e-19,0.5056384567443939,-22.0,3,False,False,False,0
100000003581109100,terminal,0.8,47,0.0273,"depth=3 < 4 and no outgoing: money arrives and stays; in=42,750 KZT over 1 transfers from 1 payer",1,0,42750.0,0.0,1,0,0.000287976972808807,0.0029057816552165096,0.0,0.0,,3,False,False,True,0
100000002933386100,abstained_single_observation,0.0,24,0.0069,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,15000.0,58000.0,1,1,0.0006527823249129193,-5.515702773971273e-19,-2.347623865126829e-19,3.8666666666666667,-14.0,3,False,False,False,0
100000002284426100,terminal,0.8,90,0.0284,"depth=3 < 4 and no outgoing: money arrives and stays; in=90,000 KZT over 2 transfers from 1 payer",1,0,90000.0,0.0,2,0,0.00028848611988395765,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000008579978100,peripheral,0.4,90,0.0275,"no rule threshold met: in_deg=1, out_deg=1, in=34,000, out=77,000 KZT",1,1,34000.0,77000.0,1,6,0.00028667120613580906,0.0029401740801701572,-2.347623865126829e-19,2.264705882352941,-1.0,3,False,False,False,0
100000001549194100,terminal,0.8,45,0.003,"depth=3 < 4 and no outgoing: money arrives and stays; in=46,500 KZT over 1 transfers from 1 payer",1,0,46500.0,0.0,1,0,0.0002987125955300949,2.441379038302993e-05,0.0,0.0,,3,False,False,True,0
100000001427082100,peripheral,0.4,78,0.004,"no rule threshold met: in_deg=1, out_deg=5, in=5,000, out=124,900 KZT",1,5,5000.0,124900.0,1,6,0.0004392450523980493,-9.833402203280586e-19,-6.560953922781712e-18,24.98,-8.0,3,False,False,False,0
100000004657034100,terminal,0.8,90,0.0293,"depth=3 < 4 and no outgoing: money arrives and stays; in=141,250 KZT over 1 transfers from 1 payer",1,0,141250.0,0.0,1,0,0.0002901470900552544,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000003796063100,peripheral,0.4,90,0.0077,"no rule threshold met: in_deg=1, out_deg=15, in=35,000, out=959,150 KZT",1,15,35000.0,959150.0,1,23,0.0006852648705720556,-5.515702773971273e-19,0.0025957794878545123,27.404285714285713,-11.0,3,False,False,False,0
100000005268319100,peripheral,0.4,47,0.0078,"no rule threshold met: in_deg=1, out_deg=5, in=19,713, out=91,000 KZT",1,5,19712.8,91000.0,2,10,0.0002936395632308336,0.0006428156846267581,0.0002980233001288052,4.6162899232985675,0.0,3,False,False,False,0
100000008744799100,terminal,0.8,46,0.0021,"depth=3 < 4 and no outgoing: money arrives and stays; in=12,600 KZT over 1 transfers from 1 payer",1,0,12600.0,0.0,1,0,0.0002875358742349942,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000008677215100,terminal,0.8,44,0.0023,"depth=3 < 4 and no outgoing: money arrives and stays; in=9,000 KZT over 1 transfers from 1 payer",1,0,9000.0,0.0,1,0,0.00030437671563686035,3.197873696213818e-06,0.0,0.0,,3,False,False,True,0
100000007593823100,peripheral,0.4,47,0.0427,"no rule threshold met: in_deg=3, out_deg=13, in=25,000, out=162,900 KZT",3,13,25000.0,162900.0,3,21,0.00029059209456347635,0.0043031491760997295,0.0014877923405594486,6.516,-2.0,3,False,False,False,0
100000001282143100,terminal,0.8,54,0.0393,"depth=3 < 4 and no outgoing: money arrives and stays; in=1,700,000 KZT over 6 transfers from 5 payers",5,0,1700000.0,0.0,6,0,0.0004017630614327044,7.822619918910056e-06,0.0,0.0,,3,False,False,True,0
100000008029279100,terminal,0.8,82,0.0159,"depth=3 < 4 and no outgoing: money arrives and stays; in=17,000 KZT over 1 transfers from 1 payer",1,0,17000.0,0.0,1,0,0.00028902809718424723,0.0016044117981357546,0.0,0.0,,3,False,False,True,0
100000000594783100,peripheral,0.4,67,0.0602,"no rule threshold met: in_deg=1, out_deg=2, in=2,635,000, out=152,500 KZT",1,2,2635000.0,152500.0,10,2,0.0013815888060884824,-2.016172846655441e-18,-3.540106354681864e-18,0.05787476280834915,2.0,3,False,False,False,0
100000002705460100,terminal,0.8,20,0.0072,"depth=3 < 4 and no outgoing: money arrives and stays; in=95,000 KZT over 1 transfers from 1 payer",1,0,95000.0,0.0,1,0,0.0005577272422551425,1.6867790827473277e-05,0.0,0.0,,3,False,False,True,0
100000002952756100,terminal,0.8,33,0.0037,"depth=3 < 4 and no outgoing: money arrives and stays; in=47,000 KZT over 1 transfers from 1 payer",1,0,47000.0,0.0,1,0,0.0003677090010006233,2.463136811645008e-07,0.0,0.0,,3,False,False,True,0
100000004634420100,terminal,0.8,46,0.0024,"depth=3 < 4 and no outgoing: money arrives and stays; in=26,150 KZT over 1 transfers from 1 payer",1,0,26150.0,0.0,1,0,0.00028965072814292185,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000000583220100,peripheral,0.4,89,0.0021,"no rule threshold met: in_deg=1, out_deg=1, in=5,000, out=761,255 KZT",1,1,5000.0,761255.0,1,4,0.0002981132552282107,4.2599461439362225e-08,-2.347623865126829e-19,152.251,-21.0,3,False,False,False,0
100000003286537100,terminal,0.8,80,0.0065,"depth=3 < 4 and no outgoing: money arrives and stays; in=153,000 KZT over 2 transfers from 2 payers",2,0,153000.0,0.0,2,0,0.0003010947151858357,3.242362659875333e-06,0.0,0.0,,3,False,False,True,0
100000002958345100,terminal,0.8,54,0.0072,"depth=3 < 4 and no outgoing: money arrives and stays; in=307,000 KZT over 1 transfers from 1 payer",1,0,307000.0,0.0,1,0,0.0003001922715970447,3.7941363435134803e-07,0.0,0.0,,3,False,False,True,0
100000005055454100,terminal,0.8,25,0.0049,"depth=3 < 4 and no outgoing: money arrives and stays; in=6,500 KZT over 1 transfers from 1 payer",1,0,6500.0,0.0,1,0,0.0005059810158324249,-1.0250460588477176e-18,0.0,0.0,,3,False,False,True,3
100000008738526100,abstained_single_observation,0.0,59,0.0022,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,15000.0,140000.0,1,1,0.0002874522211122586,1.2902818407764393e-06,-2.347623865126829e-19,9.333333333333334,5.0,3,False,False,False,0
100000001298099100,terminal,0.8,49,0.0023,"depth=3 < 4 and no outgoing: money arrives and stays; in=19,000 KZT over 1 transfers from 1 payer",1,0,19000.0,0.0,1,0,0.00029264835692975865,6.407022407262363e-07,0.0,0.0,,3,False,False,True,0
100000006491272100,terminal,0.8,46,0.0024,"depth=3 < 4 and no outgoing: money arrives and stays; in=26,200 KZT over 1 transfers from 1 payer",1,0,26200.0,0.0,1,0,0.000289658532031881,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000000552584100,peripheral,0.4,67,0.0572,"no rule threshold met: in_deg=1, out_deg=1, in=2,500,000, out=57,500 KZT",1,1,2500000.0,57500.0,3,1,0.0013254360037725011,-2.016172846655441e-18,-1.453931654198528e-18,0.023,4.0,3,False,False,False,0
100000005187208100,terminal,0.8,90,0.0034,"depth=3 < 4 and no outgoing: money arrives and stays; in=14,160 KZT over 1 transfers from 1 payer",1,0,14160.0,0.0,1,0,0.00031197078423773135,0.00010694239102769045,0.0,0.0,,3,False,False,True,0
100000003528285100,coordinator,0.5,24,0.1708,"both sides active: in_deg=4, out_deg=4, in=118,870, out=548,000 KZT",4,4,118870.0,548000.0,5,6,0.0004042756455484536,0.004721828211159706,0.0006432388314910019,4.6100782367292,-11.0,3,False,False,False,0
100000001484381100,terminal,0.8,49,0.0058,"depth=3 < 4 and no outgoing: money arrives and stays; in=95,585 KZT over 4 transfers from 2 payers",2,0,95585.0,0.0,4,0,0.0003213079861341866,3.3989762118184644e-06,0.0,0.0,,3,False,False,True,0
100000002508637100,abstained_single_observation,0.0,82,0.0079,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,306410.0,8000.0,1,1,0.0003073926335674684,7.936044353374143e-05,-2.347623865126829e-19,0.02610880845925394,12.0,3,False,False,False,0
100000003149149100,terminal,0.8,90,0.0311,"depth=3 < 4 and no outgoing: money arrives and stays; in=245,000 KZT over 1 transfers from 1 payer",1,0,245000.0,0.0,1,0,0.00029350954186544055,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000001538095100,terminal,0.8,54,0.009,"depth=3 < 4 and no outgoing: money arrives and stays; in=280,000 KZT over 2 transfers from 2 payers",2,0,280000.0,0.0,2,0,0.000330135226662397,3.0512336499083485e-06,0.0,0.0,,3,False,False,True,0
100000008695133100,terminal,0.8,46,0.0026,"depth=3 < 4 and no outgoing: money arrives and stays; in=36,610 KZT over 1 transfers from 1 payer",1,0,36610.0,0.0,1,0,0.0002912833017131745,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000008749405100,terminal,0.8,46,0.0026,"depth=3 < 4 and no outgoing: money arrives and stays; in=37,150 KZT over 1 transfers from 1 payer",1,0,37150.0,0.0,1,0,0.00029136758371393326,-3.4166596382477484e-17,0.0,0.0,,3,False,False,True,1
100000005815602100,abstained_single_observation,0.0,20,0.0057,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,20000.0,165000.0,1,1,0.0005521710322392142,-5.515702773971273e-19,-2.347623865126829e-19,8.25,19.0,3,False,False,False,0
100000006641671100,transit,0.7,82,0.0674,"pass_through=1.14: in=22,000, out=25,000 KZT, dwell=-7d",2,1,22000.0,25000.0,2,3,0.00043999110799823783,0.0016549922964933595,1.0250042922726683e-05,1.1363636363636365,-7.0,3,False,False,False,0
100000002945031100,terminal,0.8,55,0.0044,"depth=3 < 4 and no outgoing: money arrives and stays; in=15,000 KZT over 1 transfers from 1 payer",1,0,15000.0,0.0,1,0,0.0002911219506169233,0.00025946008779307336,0.0,0.0,,3,False,False,True,0
100000003497735100,terminal,0.8,57,0.005,"depth=3 < 4 and no outgoing: money arrives and stays; in=125,000 KZT over 1 transfers from 1 payer",1,0,125000.0,0.0,1,0,0.0003069462106171267,8.448073393743234e-05,0.0,0.0,,3,False,False,True,0
100000004644615100,peripheral,0.4,33,0.0039,"no rule threshold met: in_deg=1, out_deg=2, in=50,810, out=379,665 KZT",1,2,50810.0,379665.0,1,14,0.00037436756021008076,2.463136811645008e-07,-9.009757596449287e-19,7.472249557173785,-1.0,3,False,False,False,0
100000002755292100,terminal,0.8,90,0.0304,"depth=3 < 4 and no outgoing: money arrives and stays; in=203,400 KZT over 1 transfers from 1 payer",1,0,203400.0,0.0,1,0,0.0002921613202239587,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000005142492100,abstained_single_observation,0.0,29,0.0233,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,10000.0,57000.0,1,1,0.0019077900971988563,-5.515702773971273e-19,1.3505684297642065e-05,5.7,0.0,3,False,False,False,0
100000002893020100,terminal,0.8,49,0.0023,"depth=3 < 4 and no outgoing: money arrives and stays; in=18,340 KZT over 1 transfers from 1 payer",1,0,18340.0,0.0,1,0,0.00029240245264606243,6.407022407262363e-07,0.0,0.0,,3,False,False,True,0
100000004500444100,peripheral,0.4,45,0.0093,"no rule threshold met: in_deg=2, out_deg=1, in=180,000, out=74,000 KZT",2,1,180000.0,74000.0,7,5,0.0004643947559108723,2.4610560408907644e-05,-2.347623865126829e-19,0.4111111111111111,12.0,3,False,False,False,0
100000008454065100,terminal,0.8,45,0.0026,"depth=3 < 4 and no outgoing: money arrives and stays; in=24,050 KZT over 1 transfers from 1 payer",1,0,24050.0,0.0,1,0,0.000292367066186601,2.441379038302993e-05,0.0,0.0,,3,False,False,True,0
100000008416433100,terminal,0.8,45,0.0025,"depth=3 < 4 and no outgoing: money arrives and stays; in=20,000 KZT over 1 transfers from 1 payer",1,0,20000.0,0.0,1,0,0.0002912223270400019,2.441379038302993e-05,0.0,0.0,,3,False,False,True,0
100000005265073100,abstained_single_observation,0.0,34,0.0021,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,5000.0,9000.0,1,1,0.0002991258827616197,1.0303697761772069e-06,-2.347623865126829e-19,1.8,-14.0,3,False,False,False,0
100000006734214100,peripheral,0.4,90,0.0919,"no rule threshold met: in_deg=5, out_deg=3, in=610,000, out=36,000 KZT",5,3,610000.0,36000.0,10,4,0.0006063901366273065,0.008009424579136558,-1.98808325405983e-18,0.05901639344262295,8.0,3,False,False,False,0
100000002611334100,abstained_single_observation,0.0,47,0.0084,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,48288.0,15500.0,1,1,0.00030533803078063905,0.0006428156846267581,-2.347623865126829e-19,0.3209907223326706,27.0,3,False,False,False,0
100000006225798100,peripheral,0.4,36,0.0704,"no rule threshold met: in_deg=3, out_deg=2, in=722,000, out=26,300 KZT",3,2,722000.0,26300.0,4,2,0.00035996892038230765,0.006079300361165054,-9.009757596449287e-19,0.03642659279778394,-3.0,3,False,False,False,0
100000002849158100,peripheral,0.4,80,0.0184,"no rule threshold met: in_deg=3, out_deg=1, in=723,000, out=1,313,000 KZT",3,1,723000.0,1313000.0,3,3,0.0003362455684917419,7.90722209663423e-06,-2.347623865126829e-19,1.8160442600276625,-6.0,3,False,False,False,0
100000008686214100,terminal,0.8,82,0.0035,"depth=3 < 4 and no outgoing: money arrives and stays; in=25,000 KZT over 1 transfers from 1 payer",1,0,25000.0,0.0,1,0,0.00029772792993778484,0.0001215992847483939,0.0,0.0,,3,False,False,True,0
100000004931931100,abstained_single_observation,0.0,47,0.012,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,23938.0,45000.0,1,1,0.0002918140366848613,0.0011379074330901454,-2.347623865126829e-19,1.8798562954298605,3.0,3,False,False,False,0
100000007510875100,terminal,0.8,80,0.0029,"depth=3 < 4 and no outgoing: money arrives and stays; in=5,000 KZT over 1 transfers from 1 payer",1,0,5000.0,0.0,1,0,0.0003562462601707578,1.8482033469451292e-07,0.0,0.0,,3,False,False,True,0
100000005233755100,abstained_single_observation,0.0,36,0.0063,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,25000.0,5000.0,1,1,0.0002916076698087035,0.00046590181504893824,-2.347623865126829e-19,0.2,0.0,3,False,False,False,0
100000008042075100,terminal,0.8,67,0.002,"depth=3 < 4 and no outgoing: money arrives and stays; in=5,000 KZT over 1 transfers from 1 payer",1,0,5000.0,0.0,1,0,0.0002919566745724343,-1.496635708606496e-18,0.0,0.0,,3,False,False,True,0
100000001680944100,terminal,0.8,59,0.0092,"depth=3 < 4 and no outgoing: money arrives and stays; in=393,000 KZT over 1 transfers from 1 payer",1,0,393000.0,0.0,1,0,0.0003455898843992659,3.559127087373899e-07,0.0,0.0,,3,False,False,True,0
100000008417029100,terminal,0.8,80,0.0038,"depth=3 < 4 and no outgoing: money arrives and stays; in=100,000 KZT over 1 transfers from 1 payer",1,0,100000.0,0.0,1,0,0.00030663007931043616,9.056546053455498e-08,0.0,0.0,,3,False,False,True,0
100000004975919100,peripheral,0.4,82,0.016,"no rule threshold met: in_deg=1, out_deg=2, in=22,351, out=15,000 KZT",1,2,22351.0,15000.0,1,2,0.00029011680628284646,0.0016044117981357546,-9.009757596449287e-19,0.6711109122634334,-19.0,3,False,False,False,0
100000003087877100,terminal,0.8,82,0.0042,"depth=3 < 4 and no outgoing: money arrives and stays; in=91,486 KZT over 1 transfers from 1 payer",1,0,91486.0,0.0,1,0,0.0002920851717140769,7.936044353374143e-05,0.0,0.0,,3,False,False,True,0
100000008295429100,terminal,0.8,90,0.0329,"depth=3 < 4 and no outgoing: money arrives and stays; in=352,000 KZT over 1 transfers from 1 payer",1,0,352000.0,0.0,1,0,0.00029697732349136745,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000003254277100,transit,0.7,47,0.0915,"pass-through 0.91 from a single transfer each way, so the ratio is one observation rather than a rate: in=49,200, out=44,997 KZT, dwell=0d",1,1,49200.0,44997.0,1,1,0.00028834023659629897,0.0029057816552165096,-2.347623865126829e-19,0.9145731707317073,0.0,3,False,False,False,0
100000005314565100,terminal,0.8,47,0.0122,"depth=3 < 4 and no outgoing: money arrives and stays; in=218,500 KZT over 3 transfers from 1 payer",1,0,218500.0,0.0,3,0,0.00037502151711100556,0.0006428156846267581,0.0,0.0,,3,False,False,True,0
100000002951898100,terminal,0.8,45,0.0029,"depth=3 < 4 and no outgoing: money arrives and stays; in=39,990 KZT over 1 transfers from 1 payer",1,0,39990.0,0.0,1,0,0.00029687253334630224,2.441379038302993e-05,0.0,0.0,,3,False,False,True,0
100000001009583100,terminal,0.8,90,0.0336,"depth=3 < 4 and no outgoing: money arrives and stays; in=393,740 KZT over 1 transfers from 1 payer",1,0,393740.0,0.0,1,0,0.0002983300824172197,0.0029401740801701572,0.0,0.0,,3,False,False,True,0
100000004064431100,abstained_single_observation,0.0,41,0.0024,"abstained on a single observation: in_tx=1, out_tx=1, fewer than 3 transfers is not a stable ratio",1,1,26000.0,10000.0,1,1,0.00029105344694629973,-3.859139032054935e-18,-2.347623865126829e-19,0.38461538461538464,2.0,3,False,False,False,2
100000001927599100,terminal,0.8,49,0.0074,"depth=3 < 4 and no outgoing: money arrives and stays; in=188,000 KZT over 2 transfers from 2 payers",2,0,188000.0,0.0,2,0,0.0003272554677154647,6.975993586421004e-07,0.0,0.0,,3,False,False,True,0
